Date,Year,Day_of_Week,Week_of_Year,Month,Month_Name,Period_Label,Resident_Population,Daily_Visitors_Overnight,Daily_Visitors_Day_Tripper,Daily_Visitors_Total,Access_Fee_Active,Access_Fee_EUR,Access_Fee_USD,Fee_Tier,Acqua_Alta_Flag,Major_Event_Flag,Major_Event_Name,CPI,Data_Source,Derivation_Method,Notes
2026-12-08,2026,Tuesday,50,12,December,2026_projected,47100,27276,22723,49999,N,,,,Y,N,,95.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-20%"
2026-12-09,2026,Wednesday,50,12,December,2026_projected,47100,27564,23228,50792,N,,,,Y,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-20%"
2026-12-10,2026,Thursday,50,12,December,2026_projected,47100,28425,24743,53168,N,,,,N,N,,102.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-11,2026,Friday,50,12,December,2026_projected,47100,30148,27772,57920,N,,,,N,N,,111.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-12,2026,Saturday,50,12,December,2026_projected,47100,31583,30297,61880,N,,,,N,N,,118.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-13,2026,Sunday,50,12,December,2026_projected,47100,29573,26762,56335,N,,,,N,N,,108.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-14,2026,Monday,51,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-15,2026,Tuesday,51,12,December,2026_projected,47100,27276,22723,49999,N,,,,N,N,,95.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-16,2026,Wednesday,51,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-17,2026,Thursday,51,12,December,2026_projected,47100,28425,24743,53168,N,,,,N,N,,102.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-18,2026,Friday,51,12,December,2026_projected,47100,30148,27772,57920,N,,,,N,N,,111.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-19,2026,Saturday,51,12,December,2026_projected,47100,31583,30297,61880,N,,,,N,N,,118.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-20,2026,Sunday,51,12,December,2026_projected,47100,29573,26762,56335,N,,,,N,N,,108.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-21,2026,Monday,52,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-22,2026,Tuesday,52,12,December,2026_projected,47100,27276,22723,49999,N,,,,N,N,,95.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-23,2026,Wednesday,52,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-24,2026,Thursday,52,12,December,2026_projected,47100,28425,24743,53168,N,,,,N,N,,102.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-25,2026,Friday,52,12,December,2026_projected,47100,30148,27772,57920,N,,,,N,N,,111.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-26,2026,Saturday,52,12,December,2026_projected,47100,31583,30297,61880,N,,,,N,N,,118.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-27,2026,Sunday,52,12,December,2026_projected,47100,29573,26762,56335,N,,,,N,N,,108.1,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-28,2026,Monday,53,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-29,2026,Tuesday,53,12,December,2026_projected,47100,27276,22723,49999,N,,,,N,N,,95.9,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-30,2026,Wednesday,53,12,December,2026_projected,47100,27564,23228,50792,N,,,,N,N,,97.5,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2026-12-31,2026,Thursday,53,12,December,2026_projected,47100,28425,24743,53168,N,,,,N,Y,New Year's Eve,102.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-20%
2027-01-01,2027,Friday,53,1,January,2027_projected,46600,22661,20570,43231,N,,,,N,Y,New Year's Day,83.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-02,2027,Saturday,53,1,January,2027_projected,46600,23740,22440,46180,N,,,,N,N,,88.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-03,2027,Sunday,53,1,January,2027_projected,46600,22229,19822,42051,N,,,,N,N,,80.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-04,2027,Monday,1,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-05,2027,Tuesday,1,1,January,2027_projected,46600,20503,16830,37333,N,,,,N,N,,71.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-06,2027,Wednesday,1,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-07,2027,Thursday,1,1,January,2027_projected,46600,21366,18326,39692,N,,,,N,N,,76.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-08,2027,Friday,1,1,January,2027_projected,46600,22661,20570,43231,N,,,,Y,N,,83.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-30%"
2027-01-09,2027,Saturday,1,1,January,2027_projected,46600,23740,22440,46180,N,,,,Y,N,,88.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-30%"
2027-01-10,2027,Sunday,1,1,January,2027_projected,46600,22229,19822,42051,N,,,,Y,N,,80.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]","acqua_alta flag MODELLED (climatological window, no tide-gauge feed); projected; CI +/-30%"
2027-01-11,2027,Monday,2,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-12,2027,Tuesday,2,1,January,2027_projected,46600,20503,16830,37333,N,,,,N,N,,71.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-13,2027,Wednesday,2,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-14,2027,Thursday,2,1,January,2027_projected,46600,21366,18326,39692,N,,,,N,N,,76.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-15,2027,Friday,2,1,January,2027_projected,46600,22661,20570,43231,N,,,,N,N,,83.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-16,2027,Saturday,2,1,January,2027_projected,46600,23740,22440,46180,N,,,,N,N,,88.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-17,2027,Sunday,2,1,January,2027_projected,46600,22229,19822,42051,N,,,,N,N,,80.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-18,2027,Monday,3,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-19,2027,Tuesday,3,1,January,2027_projected,46600,20503,16830,37333,N,,,,N,N,,71.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-20,2027,Wednesday,3,1,January,2027_projected,46600,20719,17204,37923,N,,,,N,N,,72.8,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-21,2027,Thursday,3,1,January,2027_projected,46600,21366,18326,39692,N,,,,N,N,,76.2,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-22,2027,Friday,3,1,January,2027_projected,46600,22661,20570,43231,N,,,,N,N,,83.0,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-23,2027,Saturday,3,1,January,2027_projected,46600,23740,22440,46180,N,,,,N,N,,88.6,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
2027-01-24,2027,Sunday,3,1,January,2027_projected,46600,22229,19822,42051,N,,,,N,N,,80.7,DPM projection from 2024-2025 actuals [web search - 2026-06-05] [web search - 2026-06-05],"projected: compounding overnight +2.5%/yr, day-tripper +1.0%/yr from 2024 base; fee calendar carried from 2026. [web search - 2026-06-05]",projected; CI +/-30%
